TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
2,청주,성인,일반,21,관리자,참가증,20220316,M
1,세종,청소년,출장,18,관리자,참가증,20220316,M
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,창원,청소년,일반,17,관리자,3등급,20220316,M
1,사상,청소년,출장,15,관리자,참가증,20220316,F
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,광주,성인,출장,19,관리자,3등급,20220316,M
1,광주,성인,출장,19,관리자,3등급,20220316,M
1,세종,청소년,출장,17,관리자,3등급,20220316,F
1,사상,청소년,출장,15,관리자,참가증,20220316,F
1,서초,성인,일반,21,관리자,참가증,20220316,F
1,광주,성인,일반,19,관리자,2등급,20220316,M
1,사상,청소년,출장,16,관리자,3등급,20220316,M
2,사상,청소년,출장,16,관리자,3등급,20220316,F
1,사상,청소년,출장,16,관리자,2등급,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,F
1,사상,청소년,출장,15,관리자,2등급,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,광주,성인,출장,19,관리자,참가증,20220316,M
1,사상,청소년,출장,15,관리자,3등급,20220316,M
1,사상,청소년,출장,15,관리자,2등급,20220316,F
2,미추홀,청소년,출장,14,관리자,참가증,20220316,M
3,성남,노인,일반,79,관리자,1등급,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,사상,청소년,출장,16,관리자,2등급,20220316,M
1,사상,청소년,출장,15,관리자,3등급,20220316,F
1,사상,청소년,출장,15,관리자,3등급,20220316,M
1,사상,청소년,출장,16,관리자,참가증,20220316,M
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,사상,청소년,출장,15,관리자,참가증,20220316,F
1,사상,청소년,출장,16,관리자,2등급,20220316,F
1,사상,청소년,출장,15,관리자,참가증,20220316,F
1,사상,청소년,출장,16,관리자,2등급,20220316,M
1,사상,청소년,출장,15,관리자,3등급,20220316,M
2,사상,청소년,출장,15,관리자,3등급,20220316,F
1,사상,청소년,출장,15,관리자,3등급,20220316,F
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,사상,청소년,출장,16,관리자,2등급,20220316,F
1,군산,유소년,출장,12,관리자,참가증,20220316,F
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,사상,청소년,출장,16,관리자,참가증,20220316,M
1,사상,청소년,출장,15,관리자,3등급,20220316,F
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,3등급,20220316,F
1,세종,청소년,출장,18,관리자,참가증,20220316,F
4,사하,노인,일반,73,관리자,참가증,20220316,F
1,세종,청소년,출장,17,관리자,2등급,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,군산,유소년,출장,12,관리자,참가증,20220316,F
1,세종,청소년,출장,16,관리자,2등급,20220316,M
1,미추홀,청소년,출장,14,관리자,참가증,20220316,F
1,미추홀,청소년,출장,14,관리자,2등급,20220316,F
2,수원,노인,일반,81,,2등급,20220316,M
1,중구(서울),노인,일반,65,,참가증,20220316,M
7,충주,성인,일반,24,관리자,3등급,20220316,M
2,미추홀,청소년,출장,14,관리자,참가증,20220316,F
1,미추홀,청소년,출장,13,관리자,참가증,20220316,F
1,사상,청소년,출장,15,관리자,2등급,20220316,M
1,군산,유소년,출장,12,관리자,참가증,20220316,M
2,화성,노인,일반,76,관리자,3등급,20220316,M
1,군산,청소년,출장,13,관리자,참가증,20220316,F
1,군산,유소년,출장,12,관리자,참가증,20220316,M
1,군산,청소년,출장,13,관리자,참가증,20220316,M
1,군산,유소년,출장,12,관리자,참가증,20220316,M
1,마포,성인,일반,35,관리자,참가증,20220316,M
2,삼척,청소년,출장,17,관리자,참가증,20220316,F
1,서구(대전),성인,일반,34,관리자,참가증,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,군산,청소년,출장,13,관리자,참가증,20220316,M
1,군산,유소년,출장,12,관리자,참가증,20220316,M
1,원주,노인,일반,69,관리자,참가증,20220316,F
1,고양,성인,일반,62,관리자,참가증,20220316,M
5,삼척,청소년,출장,17,관리자,참가증,20220316,F
3,삼척,청소년,출장,17,관리자,참가증,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,F
5,삼척,청소년,출장,17,관리자,참가증,20220316,F
4,삼척,청소년,출장,17,관리자,참가증,20220316,F
1,KSPO송파,노인,일반,74,관리자,3등급,20220316,M
1,서구(대전),성인,일반,24,관리자,3등급,20220316,M
5,삼척,청소년,출장,17,관리자,참가증,20220316,F
2,고양,노인,일반,75,관리자,참가증,20220316,M
1,군산,유소년,출장,12,관리자,참가증,20220316,M
1,군산,청소년,출장,13,관리자,참가증,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,군산,유소년,출장,12,관리자,참가증,20220316,M
1,군산,유소년,출장,12,관리자,참가증,20220316,M
2,미추홀,청소년,출장,15,관리자,참가증,20220316,M
1,남구(울산),성인,일반,22,관리자,참가증,20220316,F
2,화성,성인,일반,28,관리자,참가증,20220316,M
1,광주,성인,출장,19,관리자,참가증,20220316,M
3,미추홀,청소년,출장,13,관리자,참가증,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,F
2,미추홀,청소년,출장,14,관리자,참가증,20220316,M
2,미추홀,청소년,출장,14,관리자,2등급,20220316,M
1,강동,성인,일반,56,관리자,참가증,20220316,M
10,화성,성인,일반,32,관리자,참가증,20220316,M
2,삼척,청소년,출장,15,관리자,3등급,20220316,F
1,서구(광주),성인,일반,19,관리자,3등급,20220316,M
1,서구(광주),성인,일반,23,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,정읍,성인,일반,59,관리자,3등급,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,동작,성인,일반,26,관리자,참가증,20220316,F
1,목포,성인,일반,55,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,목포,성인,일반,56,관리자,참가증,20220316,M
1,동작,성인,일반,26,관리자,2등급,20220316,F
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,세종,청소년,출장,17,관리자,3등급,20220316,F
2,창원,성인,일반,19,관리자,참가증,20220316,M
2,창원,성인,일반,19,관리자,2등급,20220316,M
1,삼척,청소년,출장,15,관리자,참가증,20220316,F
2,KSPO대구,성인,일반,51,,참가증,20220316,F
1,KSPO송파,성인,일반,29,,2등급,20220316,F
2,사상,청소년,출장,16,관리자,3등급,20220316,F
2,삼척,청소년,출장,15,관리자,참가증,20220316,F
1,삼척,청소년,출장,15,관리자,참가증,20220316,F
2,삼척,청소년,출장,15,관리자,참가증,20220316,F
5,강릉,청소년,일반,18,관리자,참가증,20220316,M
3,고양,성인,일반,55,관리자,참가증,20220316,F
1,서초,성인,일반,24,관리자,참가증,20220316,M
1,청주,성인,일반,23,관리자,참가증,20220316,M
3,고양,성인,일반,19,관리자,3등급,20220316,M
1,포항,성인,일반,29,인바디,참가증,20220316,M
1,포항,성인,일반,26,인바디,참가증,20220316,M
2,미추홀,청소년,출장,13,관리자,3등급,20220316,F
2,군산,청소년,출장,15,관리자,참가증,20220316,M
2,군산,청소년,출장,14,관리자,참가증,20220316,F
1,군산,청소년,출장,15,관리자,참가증,20220316,F
2,군산,청소년,출장,14,관리자,참가증,20220316,M
2,군산,청소년,출장,14,관리자,참가증,20220316,M
5,중구(서울),성인,일반,20,,참가증,20220316,M
5,중구(서울),성인,일반,20,,3등급,20220316,M
1,수원,노인,일반,71,,3등급,20220316,M
2,KSPO대구,노인,일반,65,,3등급,20220316,F
4,KSPO송파,노인,일반,66,,2등급,20220316,M
1,중구(서울),노인,일반,72,,3등급,20220316,M
1,수원,노인,일반,69,,3등급,20220316,F
1,중구(서울),성인,일반,57,,3등급,20220316,M
1,중구(서울),노인,일반,70,,3등급,20220316,M
2,군산,청소년,출장,14,관리자,참가증,20220316,F
2,군산,청소년,출장,14,관리자,참가증,20220316,F
1,미추홀,청소년,출장,13,관리자,참가증,20220316,M
2,군산,청소년,출장,14,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
2,군산,청소년,출장,14,관리자,참가증,20220316,F
1,군산,청소년,출장,14,관리자,참가증,20220316,F
1,군산,청소년,출장,14,관리자,참가증,20220316,M
2,군산,청소년,출장,14,관리자,2등급,20220316,F
2,미추홀,청소년,출장,14,관리자,참가증,20220316,M
1,군산,청소년,출장,14,관리자,참가증,20220316,F
2,미추홀,유소년,출장,12,관리자,참가증,20220316,M
2,군산,청소년,출장,15,관리자,참가증,20220316,F
2,군산,청소년,출장,14,관리자,3등급,20220316,M
2,군산,청소년,출장,14,관리자,참가증,20220316,M
1,미추홀,청소년,출장,13,관리자,참가증,20220316,M
1,북구(광주),성인,일반,20,관리자,2등급,20220316,M
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,연수,청소년,일반,18,,3등급,20220316,M
4,서대문,노인,일반,67,,참가증,20220316,M
1,동구(인천),청소년,일반,18,,참가증,20220316,F
11,연제,성인,일반,19,,3등급,20220316,M
1,군산,유소년,출장,12,관리자,참가증,20220316,F
4,순천,성인,일반,31,관리자,2등급,20220316,M
1,미추홀,유소년,출장,12,관리자,참가증,20220316,F
1,미추홀,유소년,출장,12,관리자,참가증,20220316,F
1,서구(대전),성인,일반,52,관리자,참가증,20220316,F
1,광주,성인,출장,19,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,삼척,청소년,출장,17,관리자,참가증,20220316,F
4,삼척,청소년,출장,17,관리자,참가증,20220316,F
5,삼척,청소년,출장,18,관리자,참가증,20220316,F
3,순천,성인,일반,51,관리자,참가증,20220316,F
4,삼척,청소년,출장,17,관리자,참가증,20220316,F
4,삼척,청소년,출장,17,관리자,참가증,20220316,F
1,광주,성인,일반,21,관리자,3등급,20220316,M
1,청주,성인,일반,35,관리자,참가증,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,KSPO송파,성인,일반,42,관리자,2등급,20220316,F
1,광주,청소년,일반,18,관리자,참가증,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,서구(광주),성인,일반,23,관리자,3등급,20220316,M
1,세종,청소년,출장,18,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,의정부,성인,일반,63,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,2등급,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,M
2,KSPO송파,성인,일반,20,관리자,참가증,20220316,M
1,세종,청소년,출장,18,관리자,3등급,20220316,M
2,신안,성인,일반,23,관리자,2등급,20220316,M
1,세종,청소년,출장,17,관리자,2등급,20220316,M
1,광주,성인,출장,19,관리자,2등급,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,1등급,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
2,사하,노인,일반,72,관리자,1등급,20220316,F
1,성남,성인,일반,60,관리자,3등급,20220316,M
4,사하,노인,일반,78,관리자,3등급,20220316,F
9,화성,노인,일반,75,관리자,3등급,20220316,M
1,삼척,청소년,출장,15,관리자,참가증,20220316,F
1,화성,성인,일반,62,관리자,3등급,20220316,M
1,서구(대전),성인,일반,19,관리자,3등급,20220316,M
2,삼척,청소년,출장,15,관리자,참가증,20220316,F
2,삼척,청소년,출장,15,관리자,참가증,20220316,F
7,사하,노인,일반,72,관리자,2등급,20220316,F
1,포항,성인,일반,19,인바디,3등급,20220316,M
3,의정부,성인,일반,63,관리자,2등급,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,세종,청소년,출장,17,관리자,참가증,20220316,F
3,화성,노인,일반,68,관리자,2등급,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,세종,청소년,출장,18,관리자,참가증,20220316,F
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,정읍,성인,일반,48,관리자,참가증,20220316,M
1,달서,성인,일반,26,인바디,참가증,20220316,M
1,북구(광주),노인,일반,72,관리자,참가증,20220316,F
1,포천,성인,일반,61,관리자,참가증,20220316,M
1,포천,성인,일반,45,관리자,참가증,20220316,F
1,서구(광주),성인,일반,48,관리자,참가증,20220316,M
1,제주,성인,일반,62,관리자,참가증,20220316,M
1,사천,성인,일반,34,관리자,2등급,20220316,M
1,정읍,성인,일반,59,관리자,2등급,20220316,M
1,포항,성인,일반,30,인바디,참가증,20220316,M
1,충주,성인,일반,63,관리자,참가증,20220316,F
1,충주,성인,일반,59,관리자,참가증,20220316,F
1,광주,성인,출장,19,관리자,참가증,20220316,M
2,동구(광주),성인,일반,26,관리자,참가증,20220316,M
1,서대문,성인,일반,60,,참가증,20220316,M
1,나주,성인,일반,19,관리자,참가증,20220316,F
1,고양,성인,일반,60,관리자,참가증,20220316,M
4,중구(서울),성인,일반,19,,참가증,20220316,F
1,광주,성인,출장,20,관리자,참가증,20220316,M
1,광주,성인,출장,19,관리자,3등급,20220316,M
2,화성,성인,일반,25,관리자,참가증,20220316,F
2,안동,성인,일반,64,관리자,참가증,20220316,M
1,동작,성인,일반,28,관리자,참가증,20220316,M
2,나주,성인,일반,47,관리자,2등급,20220316,M
1,세종,청소년,출장,16,관리자,1등급,20220316,M
2,KSPO광주,노인,일반,69,관리자,3등급,20220316,F
1,제주,성인,일반,62,관리자,3등급,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,동작,성인,일반,20,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,3등급,20220316,F
2,세종,청소년,출장,17,관리자,2등급,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,F
1,세종,청소년,출장,16,관리자,3등급,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,F
1,세종,청소년,출장,17,관리자,참가증,20220316,F
5,삼척,청소년,출장,17,관리자,참가증,20220316,F
3,고양,성인,일반,61,관리자,3등급,20220316,M
1,광주,청소년,일반,18,관리자,참가증,20220316,F
4,삼척,청소년,출장,17,관리자,3등급,20220316,F
1,광주,청소년,일반,18,관리자,참가증,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,M
5,성동,노인,일반,75,관리자,2등급,20220316,M
1,경산,성인,일반,29,관리자,참가증,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,포항,성인,일반,56,인바디,2등급,20220316,F
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,세종,청소년,출장,17,관리자,3등급,20220316,M
2,마포,노인,일반,66,관리자,2등급,20220316,M
4,창원,성인,일반,19,관리자,참가증,20220316,M
5,동작,성인,일반,20,관리자,3등급,20220316,F
1,세종,청소년,출장,18,관리자,참가증,20220316,F
1,동작,성인,일반,25,관리자,3등급,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,연제,성인,일반,23,,3등급,20220316,F
1,삼척,청소년,출장,17,관리자,참가증,20220316,F
1,연제,노인,일반,72,,2등급,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,세종,청소년,출장,16,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,세종,청소년,출장,17,관리자,참가증,20220316,F
2,KSPO광주,노인,일반,67,관리자,참가증,20220316,F
4,삼척,청소년,출장,17,관리자,참가증,20220316,F
2,삼척,청소년,출장,15,관리자,참가증,20220316,F
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,M
1,광주,성인,일반,21,관리자,참가증,20220316,M
1,의정부,성인,일반,62,관리자,참가증,20220316,M
2,광산,성인,일반,20,관리자,2등급,20220316,M
1,청주,성인,일반,21,관리자,3등급,20220316,M
1,청주,성인,일반,23,관리자,참가증,20220316,M
1,미추홀,유소년,출장,12,관리자,참가증,20220316,F
2,미추홀,청소년,출장,14,관리자,참가증,20220316,M
1,미추홀,청소년,출장,14,관리자,참가증,20220316,F
2,군산,청소년,출장,14,관리자,참가증,20220316,M
2,군산,청소년,출장,14,관리자,2등급,20220316,M
2,군산,청소년,출장,14,관리자,참가증,20220316,F
2,군산,청소년,출장,14,관리자,2등급,20220316,M
1,서구(대전),성인,일반,23,관리자,참가증,20220316,M
2,미추홀,청소년,출장,13,관리자,참가증,20220316,M
2,미추홀,청소년,출장,14,관리자,참가증,20220316,F
1,미추홀,유소년,출장,12,관리자,참가증,20220316,F
3,미추홀,청소년,출장,14,관리자,참가증,20220316,F
1,군산,유소년,출장,12,관리자,참가증,20220316,M
1,군산,유소년,출장,12,관리자,참가증,20220316,M
1,군산,유소년,출장,12,관리자,참가증,20220316,M
2,군산,청소년,출장,15,관리자,참가증,20220316,M
2,군산,청소년,출장,14,관리자,참가증,20220316,F
1,미추홀,청소년,출장,13,관리자,3등급,20220316,M
1,미추홀,청소년,출장,14,관리자,참가증,20220316,M
1,청주,성인,일반,26,관리자,참가증,20220316,M
1,세종,청소년,출장,16,관리자,3등급,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,F
5,삼척,청소년,출장,18,관리자,참가증,20220316,F
1,사상,청소년,출장,15,관리자,3등급,20220316,M
5,삼척,청소년,출장,18,관리자,참가증,20220316,F
3,삼척,청소년,출장,17,관리자,참가증,20220316,F
2,사천,성인,일반,40,관리자,2등급,20220316,M
1,사하,노인,일반,68,관리자,3등급,20220316,F
3,안산,성인,일반,62,관리자,참가증,20220316,F
3,천안,성인,일반,34,관리자,참가증,20220316,M
2,창원,성인,일반,23,관리자,3등급,20220316,M
2,포항,성인,일반,59,인바디,3등급,20220316,M
4,오산,노인,일반,72,관리자,참가증,20220316,M
1,신안,성인,일반,45,관리자,1등급,20220316,F
1,동작,성인,일반,25,관리자,2등급,20220316,F
1,포천,성인,일반,61,관리자,참가증,20220316,M
1,세종,청소년,출장,17,관리자,2등급,20220316,F
1,사상,청소년,출장,15,관리자,3등급,20220316,M
1,사상,청소년,출장,16,관리자,3등급,20220316,M
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,사상,청소년,출장,16,관리자,참가증,20220316,M
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,사상,청소년,출장,15,관리자,2등급,20220316,M
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,사상,청소년,출장,15,관리자,2등급,20220316,M
1,세종,청소년,출장,17,관리자,참가증,20220316,F
1,사상,청소년,출장,16,관리자,참가증,20220316,F
1,사상,청소년,출장,15,관리자,3등급,20220316,M
1,사상,청소년,출장,15,관리자,참가증,20220316,M
1,사상,청소년,출장,15,관리자,3등급,20220316,F
1,세종,청소년,출장,16,관리자,참가증,20220316,F
3,삼척,청소년,출장,16,관리자,참가증,20220317,F
3,삼척,청소년,출장,16,관리자,참가증,20220317,F
2,군산,청소년,출장,14,관리자,참가증,20220317,M
1,정읍,성인,출장,62,관리자,1등급,20220317,M
4,정읍,성인,일반,20,관리자,참가증,20220317,M
2,정읍,노인,일반,65,관리자,2등급,20220317,M
1,군산,유소년,출장,12,관리자,참가증,20220317,M
2,군산,청소년,출장,14,관리자,참가증,20220317,M
2,군산,청소년,출장,14,관리자,참가증,20220317,F
1,군산,청소년,출장,14,관리자,참가증,20220317,M
1,삼척,청소년,출장,17,관리자,참가증,20220317,F
3,삼척,청소년,출장,17,관리자,참가증,20220317,F
1,삼척,청소년,출장,15,관리자,참가증,20220317,F
1,군산,청소년,출장,14,관리자,참가증,20220317,F
1,서초,성인,일반,21,관리자,참가증,20220317,F
1,목포,성인,일반,22,관리자,참가증,20220317,M
4,고양,성인,일반,22,관리자,3등급,20220317,M
3,화성,성인,일반,19,관리자,참가증,20220317,M
2,사천,성인,일반,20,관리자,참가증,20220317,F
1,KSPO광주(출장),성인,출장,36,관리자,참가증,20220317,F
4,삼척,청소년,출장,16,관리자,2등급,20220317,F
3,삼척,청소년,출장,17,관리자,참가증,20220317,F
2,삼척,청소년,출장,16,관리자,참가증,20220317,F
2,군산,청소년,출장,14,관리자,참가증,20220317,M
1,군산,청소년,출장,14,관리자,참가증,20220317,M
1,사상,청소년,출장,15,관리자,2등급,20220317,M
2,군산,청소년,출장,14,관리자,1등급,20220317,M
3,수원,노인,일반,67,,3등급,20220317,F
3,수원,성인,일반,64,,참가증,20220317,F
2,미추홀,노인,일반,69,,3등급,20220317,F
2,삼척,청소년,출장,16,관리자,참가증,20220317,F
1,남구(울산),성인,일반,25,관리자,참가증,20220317,M
1,청주,성인,일반,21,관리자,참가증,20220317,F
1,연제,노인,일반,68,,3등급,20220317,M
1,KSPO송파,노인,일반,68,관리자,3등급,20220317,M
9,순천,성인,일반,25,관리자,참가증,20220317,M
2,군산,청소년,출장,14,관리자,참가증,20220317,F
1,사상,청소년,출장,16,관리자,참가증,20220317,M
2,군산,청소년,출장,15,관리자,참가증,20220317,F
2,군산,청소년,출장,14,관리자,참가증,20220317,F
2,군산,청소년,출장,15,관리자,3등급,20220317,F
1,KSPO광주(출장),성인,출장,33,관리자,참가증,20220317,M
1,군산,청소년,출장,14,관리자,참가증,20220317,M
1,군산,청소년,출장,15,관리자,참가증,20220317,M
1,군산,청소년,출장,14,관리자,참가증,20220317,M
1,군산,청소년,출장,14,관리자,참가증,20220317,M
2,군산,청소년,출장,14,관리자,참가증,20220317,F
1,군산,청소년,출장,14,관리자,참가증,20220317,F
1,군산,청소년,출장,15,관리자,참가증,20220317,M
1,청주,성인,일반,21,관리자,참가증,20220317,F
2,군산,청소년,출장,14,관리자,참가증,20220317,F
3,사상,청소년,출장,16,관리자,1등급,20220317,F
3,군산,청소년,출장,14,관리자,참가증,20220317,M
2,군산,청소년,출장,15,관리자,참가증,20220317,F
2,수원,성인,일반,20,,1등급,20220317,F
1,사상,청소년,출장,16,관리자,참가증,20220317,M
1,사상,청소년,출장,16,관리자,참가증,20220317,M
1,연제,성인,일반,21,,참가증,20220317,M
1,KSPO광주(출장),성인,출장,36,관리자,참가증,20220317,M
1,사상,청소년,출장,16,관리자,2등급,20220317,F
3,수원,노인,일반,76,,3등급,20220317,M
1,사상,청소년,출장,17,관리자,3등급,20220317,M
1,사상,청소년,출장,16,관리자,참가증,20220317,M
1,KSPO광주(출장),성인,출장,32,관리자,3등급,20220317,M
1,세종,청소년,출장,16,관리자,참가증,20220317,M
1,삼척,청소년,출장,15,관리자,3등급,20220317,F
3,성동,노인,일반,66,관리자,참가증,20220317,M
2,삼척,청소년,출장,15,관리자,참가증,20220317,F
1,세종,청소년,출장,16,관리자,2등급,20220317,M
2,삼척,청소년,출장,15,관리자,참가증,20220317,F
1,삼척,청소년,출장,15,관리자,3등급,20220317,F
2,삼척,청소년,출장,15,관리자,3등급,20220317,F
2,삼척,청소년,출장,15,관리자,참가증,20220317,F
4,강북,노인,일반,75,,2등급,20220317,M
1,성남,노인,출장,65,관리자,참가증,20220317,F
1,삼척,청소년,출장,15,관리자,참가증,20220317,F
1,삼척,청소년,출장,16,관리자,3등급,20220317,F
2,천안,성인,일반,29,관리자,참가증,20220317,M
2,삼척,청소년,출장,15,관리자,참가증,20220317,F
6,동작,성인,출장,34,관리자,2등급,20220317,M
1,세종,청소년,출장,16,관리자,참가증,20220317,M
1,안산,성인,일반,62,관리자,3등급,20220317,M
1,세종,청소년,출장,16,관리자,참가증,20220317,F
1,세종,청소년,출장,16,관리자,3등급,20220317,F
1,세종,청소년,출장,17,관리자,참가증,20220317,F
1,KSPO광주(출장),성인,출장,28,관리자,참가증,20220317,M
1,세종,청소년,출장,16,관리자,참가증,20220317,F
1,KSPO광주(출장),성인,출장,27,관리자,참가증,20220317,F
1,정읍,노인,일반,66,관리자,3등급,20220317,M
1,강동,성인,일반,26,관리자,참가증,20220317,F
4,북구(광주),성인,일반,20,관리자,참가증,20220317,F
1,세종,청소년,출장,16,관리자,참가증,20220317,F
1,서구(대전),청소년,일반,18,관리자,참가증,20220317,M
1,세종,청소년,출장,16,관리자,참가증,20220317,M
1,KSPO광주(출장),성인,출장,23,관리자,참가증,20220317,M
1,KSPO광주(출장),성인,출장,28,관리자,참가증,20220317,F
1,세종,청소년,출장,16,관리자,참가증,20220317,F
1,세종,청소년,출장,16,관리자,3등급,20220317,M
1,KSPO광주(출장),성인,출장,25,관리자,참가증,20220317,F
1,삼척,청소년,출장,15,관리자,참가증,20220317,F
2,사하,청소년,출장,18,관리자,3등급,20220317,M
1,세종,청소년,출장,16,관리자,3등급,20220317,M
1,세종,청소년,출장,17,관리자,참가증,20220317,F
3,삼척,청소년,출장,16,관리자,참가증,20220317,F
1,사상,청소년,출장,16,관리자,참가증,20220317,F
1,사하,성인,출장,19,관리자,참가증,20220317,M
1,삼척,청소년,출장,17,관리자,참가증,20220317,F
1,사상,청소년,출장,16,관리자,2등급,20220317,M
1,사하,성인,출장,19,관리자,참가증,20220317,M
1,정읍,성인,일반,60,관리자,3등급,20220317,M
1,세종,청소년,출장,16,관리자,참가증,20220317,M
1,증평,성인,일반,20,관리자,3등급,20220317,F
1,KSPO광주(출장),성인,출장,22,관리자,참가증,20220317,M
1,사상,청소년,출장,16,관리자,참가증,20220317,F
1,사상,청소년,출장,16,관리자,3등급,20220317,M
1,삼척,성인,일반,21,관리자,참가증,20220317,F
1,사상,청소년,출장,16,관리자,2등급,20220317,F
1,서초,성인,일반,27,관리자,1등급,20220317,M
1,사상,청소년,출장,16,관리자,참가증,20220317,F
1,사상,청소년,출장,16,관리자,3등급,20220317,F
1,사상,청소년,출장,17,관리자,참가증,20220317,M
1,사상,청소년,출장,17,관리자,참가증,20220317,M
2,삼척,청소년,출장,15,관리자,참가증,20220317,F
1,사상,청소년,출장,16,관리자,3등급,20220317,F
1,사상,청소년,출장,16,관리자,참가증,20220317,M
1,사상,청소년,출장,16,관리자,참가증,20220317,F
1,사상,청소년,출장,16,관리자,2등급,20220317,F
1,사상,청소년,출장,16,관리자,참가증,20220317,F
1,구미,성인,일반,19,관리자,참가증,20220317,M
1,사상,청소년,출장,16,관리자,참가증,20220317,M
1,사상,청소년,출장,16,관리자,참가증,20220317,M
1,사상,청소년,출장,16,관리자,2등급,20220317,M
1,사상,청소년,출장,16,관리자,참가증,20220317,M
1,사상,청소년,출장,16,관리자,2등급,20220317,M
1,사상,청소년,출장,16,관리자,참가증,20220317,M
1,세종,청소년,출장,16,관리자,참가증,20220317,M
2,삼척,청소년,출장,15,관리자,참가증,20220317,F
1,중구(서울),성인,일반,38,관리자,3등급,20220317,M
2,삼척,청소년,출장,15,관리자,참가증,20220317,F
1,세종,청소년,출장,16,관리자,참가증,20220317,F
1,KSPO광주(출장),성인,출장,38,관리자,참가증,20220317,F
1,KSPO광주(출장),성인,출장,31,관리자,2등급,20220317,F
1,세종,청소년,출장,16,관리자,참가증,20220317,F
1,KSPO광주(출장),성인,출장,43,관리자,참가증,20220317,M
1,KSPO송파,성인,일반,20,관리자,참가증,20220317,F
1,KSPO광주(출장),성인,출장,35,관리자,참가증,20220317,M
1,시흥,성인,일반,45,관리자,참가증,20220317,M
4,삼척,청소년,출장,16,관리자,참가증,20220317,F
1,삼척,청소년,출장,16,관리자,3등급,20220317,F
