TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,원주,청소년,출장,14,관리자,참가증,20220510,M
1,성동,청소년,출장,13,관리자,3등급,20220510,F
1,원주,청소년,출장,13,관리자,참가증,20220510,F
1,원주,청소년,출장,14,관리자,참가증,20220510,F
1,원주,청소년,출장,13,관리자,참가증,20220510,F
1,원주,청소년,출장,13,관리자,참가증,20220510,M
1,원주,청소년,출장,13,관리자,참가증,20220510,F
1,증평,청소년,출장,16,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,3등급,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,M
1,증평,청소년,출장,16,관리자,참가증,20220510,M
1,증평,청소년,출장,16,관리자,참가증,20220510,M
2,증평,청소년,출장,16,관리자,참가증,20220510,M
2,증평,청소년,출장,16,관리자,3등급,20220510,M
3,증평,청소년,출장,16,관리자,참가증,20220510,M
4,증평,청소년,출장,16,관리자,참가증,20220510,M
1,천안,청소년,출장,15,관리자,2등급,20220510,F
1,천안,청소년,출장,15,관리자,참가증,20220510,F
1,천안,청소년,출장,16,관리자,참가증,20220510,M
1,천안,청소년,출장,15,관리자,2등급,20220510,F
1,천안,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,16,관리자,참가증,20220510,M
1,증평,청소년,출장,16,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,16,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,F
1,증평,청소년,출장,16,관리자,참가증,20220510,M
1,원주,청소년,출장,13,관리자,참가증,20220510,F
1,원주,청소년,출장,13,관리자,참가증,20220510,F
1,증평,청소년,출장,16,관리자,참가증,20220510,M
3,증평,청소년,출장,16,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
2,증평,청소년,출장,17,관리자,3등급,20220510,M
1,천안,청소년,출장,16,관리자,1등급,20220510,M
3,증평,청소년,출장,15,관리자,3등급,20220510,M
2,증평,청소년,출장,16,관리자,참가증,20220510,M
4,증평,청소년,출장,16,관리자,참가증,20220510,M
3,증평,청소년,출장,15,관리자,참가증,20220510,M
2,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
2,증평,청소년,출장,16,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,F
1,천안,청소년,출장,15,관리자,2등급,20220510,F
1,천안,청소년,출장,16,관리자,참가증,20220510,M
1,천안,청소년,출장,15,관리자,참가증,20220510,F
1,천안,청소년,출장,16,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,F
1,천안,청소년,출장,16,관리자,2등급,20220510,F
1,천안,청소년,출장,16,관리자,참가증,20220510,F
1,천안,청소년,출장,16,관리자,3등급,20220510,F
1,천안,청소년,출장,15,관리자,3등급,20220510,F
1,천안,청소년,출장,15,관리자,2등급,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,16,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,2등급,20220510,M
1,증평,청소년,출장,16,관리자,참가증,20220510,M
3,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,천안,청소년,출장,15,관리자,참가증,20220510,F
1,천안,청소년,출장,15,관리자,참가증,20220510,F
1,천안,청소년,출장,15,관리자,참가증,20220510,F
1,천안,청소년,출장,15,관리자,3등급,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,F
1,천안,청소년,출장,15,관리자,3등급,20220510,F
1,증평,청소년,출장,17,관리자,참가증,20220510,M
1,원주,청소년,출장,14,관리자,참가증,20220510,F
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,3등급,20220510,M
1,천안,청소년,출장,15,관리자,2등급,20220510,F
1,원주,청소년,출장,13,관리자,참가증,20220510,F
1,성동,청소년,출장,13,관리자,2등급,20220510,F
1,성동,청소년,출장,13,관리자,참가증,20220510,F
1,성동,청소년,출장,13,관리자,1등급,20220510,F
1,광산,청소년,출장,13,관리자,참가증,20220510,M
2,증평,청소년,출장,17,관리자,참가증,20220510,M
1,천안,청소년,출장,15,관리자,참가증,20220510,F
1,천안,청소년,출장,15,관리자,참가증,20220510,F
1,천안,청소년,출장,15,관리자,1등급,20220510,M
3,증평,청소년,출장,15,관리자,참가증,20220510,M
2,증평,청소년,출장,16,관리자,참가증,20220510,M
2,증평,청소년,출장,16,관리자,참가증,20220510,M
1,천안,청소년,출장,15,관리자,참가증,20220510,F
1,증평,청소년,출장,16,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,천안,청소년,출장,15,관리자,참가증,20220510,F
1,천안,청소년,출장,15,관리자,참가증,20220510,F
1,천안,청소년,출장,15,관리자,참가증,20220510,M
3,증평,청소년,출장,16,관리자,3등급,20220510,M
2,증평,청소년,출장,16,관리자,참가증,20220510,M
2,증평,청소년,출장,16,관리자,참가증,20220510,M
1,원주,청소년,출장,14,관리자,참가증,20220510,M
1,원주,청소년,출장,13,관리자,참가증,20220510,M
1,천안,청소년,출장,15,관리자,참가증,20220510,M
1,원주,청소년,출장,14,관리자,참가증,20220510,F
1,원주,청소년,출장,13,관리자,참가증,20220510,F
3,증평,청소년,출장,16,관리자,참가증,20220510,M
2,증평,청소년,출장,17,관리자,참가증,20220510,M
1,원주,청소년,출장,13,관리자,참가증,20220510,M
2,증평,청소년,출장,16,관리자,참가증,20220510,M
1,증평,청소년,출장,15,관리자,참가증,20220510,M
1,제주,성인,출장,23,관리자,참가증,20220510,M
3,제주,성인,출장,26,관리자,1등급,20220510,M
3,제주,성인,출장,29,관리자,1등급,20220510,F
1,제주,성인,출장,26,관리자,참가증,20220510,M
1,제주,성인,출장,27,관리자,참가증,20220510,M
1,제주,성인,출장,25,관리자,2등급,20220510,M
1,제주,성인,출장,34,관리자,2등급,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,F
1,천안,청소년,출장,16,관리자,2등급,20220510,F
1,천안,청소년,출장,16,관리자,1등급,20220510,M
2,제주,성인,출장,31,관리자,2등급,20220510,M
5,제주,성인,출장,29,관리자,1등급,20220510,M
4,제주,성인,출장,26,관리자,1등급,20220510,M
2,제주,성인,출장,28,관리자,참가증,20220510,M
1,제주,성인,출장,38,관리자,참가증,20220510,M
1,제주,성인,출장,45,관리자,참가증,20220510,M
1,제주,성인,출장,38,관리자,2등급,20220510,M
2,제주,성인,출장,32,관리자,1등급,20220510,M
1,제주,성인,출장,36,관리자,참가증,20220510,F
2,제주,성인,출장,45,관리자,참가증,20220510,M
2,제주,성인,출장,27,관리자,참가증,20220510,M
1,제주,성인,출장,34,관리자,1등급,20220510,F
1,제주,성인,출장,26,관리자,2등급,20220510,M
4,제주,성인,출장,27,관리자,2등급,20220510,M
3,제주,성인,출장,30,관리자,1등급,20220510,F
4,제주,성인,출장,26,관리자,1등급,20220510,M
1,제주,성인,출장,44,관리자,참가증,20220510,M
2,제주,성인,출장,23,관리자,1등급,20220510,M
1,천안,청소년,출장,15,관리자,참가증,20220510,M
1,천안,청소년,출장,15,관리자,참가증,20220510,M
2,제주,성인,출장,27,관리자,1등급,20220510,M
1,제주,성인,출장,41,관리자,2등급,20220510,M
1,제주,성인,출장,31,관리자,2등급,20220510,M
1,신안,성인,출장,62,관리자,참가증,20220510,M
1,신안,성인,출장,55,관리자,참가증,20220510,M
1,신안,성인,출장,60,관리자,참가증,20220510,M
1,신안,성인,출장,56,관리자,참가증,20220510,M
1,신안,성인,출장,57,관리자,참가증,20220510,M
1,고양,유소년,출장,11,관리자,3등급,20220510,M
1,고양,유소년,출장,11,관리자,참가증,20220510,F
1,고양,유소년,출장,11,관리자,참가증,20220510,M
1,고양,유소년,출장,11,관리자,참가증,20220510,F
1,신안,성인,출장,62,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,M
1,천안,청소년,출장,15,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,F
1,순천,청소년,출장,13,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,3등급,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,F
1,고양,유소년,출장,11,관리자,참가증,20220510,M
1,신안,성인,출장,55,관리자,참가증,20220510,M
1,고양,유소년,출장,11,관리자,참가증,20220510,F
1,고양,유소년,출장,11,관리자,참가증,20220510,F
1,고양,유소년,출장,11,관리자,참가증,20220510,M
1,성동,청소년,출장,14,관리자,참가증,20220510,M
1,성동,청소년,출장,15,관리자,참가증,20220510,F
1,스포원(금정),청소년,출장,13,관리자,참가증,20220510,F
1,천안,청소년,출장,15,관리자,참가증,20220510,M
1,스포원(금정),청소년,출장,13,관리자,참가증,20220510,F
1,신안,성인,출장,47,관리자,참가증,20220510,M
1,고양,유소년,출장,11,관리자,3등급,20220510,M
1,신안,성인,출장,61,관리자,참가증,20220510,M
1,신안,성인,출장,63,관리자,참가증,20220510,M
3,미추홀,성인,출장,47,관리자,참가증,20220510,M
1,고양,유소년,출장,11,관리자,참가증,20220510,M
1,신안,성인,출장,59,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,참가증,20220510,M
1,고양,유소년,출장,11,관리자,참가증,20220510,M
1,신안,성인,출장,64,관리자,참가증,20220510,M
1,신안,성인,출장,61,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,3등급,20220510,F
1,천안,청소년,출장,15,관리자,3등급,20220510,F
1,신안,성인,출장,60,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,2등급,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,F
1,순천,청소년,출장,13,관리자,참가증,20220510,F
1,순천,청소년,출장,13,관리자,참가증,20220510,F
1,순천,청소년,출장,14,관리자,참가증,20220510,F
1,순천,청소년,출장,14,관리자,참가증,20220510,F
1,순천,청소년,출장,13,관리자,참가증,20220510,F
1,순천,청소년,출장,14,관리자,3등급,20220510,F
1,순천,청소년,출장,13,관리자,참가증,20220510,F
1,순천,청소년,출장,14,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,신안,성인,출장,61,관리자,참가증,20220510,M
1,신안,성인,출장,42,관리자,참가증,20220510,F
1,신안,성인,출장,56,관리자,참가증,20220510,M
1,천안,청소년,출장,16,관리자,1등급,20220510,M
1,천안,청소년,출장,15,관리자,참가증,20220510,M
1,성동,청소년,출장,15,관리자,참가증,20220510,M
1,신안,성인,출장,52,관리자,참가증,20220510,M
1,고양,유소년,출장,11,관리자,참가증,20220510,M
1,신안,성인,출장,52,관리자,참가증,20220510,M
1,신안,성인,출장,53,관리자,참가증,20220510,M
1,신안,성인,출장,51,관리자,참가증,20220510,M
1,성동,청소년,출장,13,관리자,참가증,20220510,F
1,원주,청소년,출장,13,관리자,참가증,20220510,F
1,원주,청소년,출장,14,관리자,3등급,20220510,F
1,성동,청소년,출장,13,관리자,참가증,20220510,M
1,성동,청소년,출장,13,관리자,3등급,20220510,F
1,성동,청소년,출장,13,관리자,3등급,20220510,F
1,성동,청소년,출장,14,관리자,참가증,20220510,M
1,성동,청소년,출장,14,관리자,참가증,20220510,F
1,성동,청소년,출장,14,관리자,참가증,20220510,F
1,성동,청소년,출장,14,관리자,3등급,20220510,M
1,성동,청소년,출장,14,관리자,참가증,20220510,M
1,고양,유소년,출장,11,관리자,2등급,20220510,M
1,고양,유소년,출장,11,관리자,2등급,20220510,F
1,성동,청소년,출장,14,관리자,참가증,20220510,F
1,성동,청소년,출장,15,관리자,참가증,20220510,F
1,신안,성인,출장,56,관리자,참가증,20220510,M
1,남구(부산),청소년,출장,15,관리자,참가증,20220510,M
1,신안,성인,출장,62,관리자,참가증,20220510,M
1,신안,성인,출장,59,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,3등급,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,참가증,20220510,M
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,스포원(금정),청소년,출장,13,관리자,참가증,20220510,F
1,스포원(금정),청소년,출장,15,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,순천,청소년,출장,13,관리자,3등급,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,F
1,순천,유소년,출장,12,관리자,참가증,20220510,M
1,스포원(금정),청소년,출장,15,관리자,참가증,20220510,F
1,스포원(금정),청소년,출장,14,관리자,참가증,20220510,F
1,스포원(금정),청소년,출장,14,관리자,참가증,20220510,F
1,성동,청소년,출장,13,관리자,참가증,20220510,M
1,광산,청소년,출장,13,관리자,참가증,20220510,F
1,광산,청소년,출장,13,관리자,3등급,20220510,M
1,성동,청소년,출장,13,관리자,참가증,20220510,F
1,광산,청소년,출장,13,관리자,참가증,20220510,F
1,광산,청소년,출장,13,관리자,3등급,20220510,M
1,성동,청소년,출장,14,관리자,참가증,20220510,M
1,광산,청소년,출장,13,관리자,참가증,20220510,M
1,목포,성인,출장,19,관리자,참가증,20220510,F
1,목포,성인,출장,19,관리자,참가증,20220510,M
1,목포,성인,출장,21,관리자,참가증,20220510,M
1,목포,성인,출장,22,관리자,3등급,20220510,M
1,목포,성인,출장,23,관리자,참가증,20220510,M
1,양평,유소년,출장,11,관리자,참가증,20220510,M
1,양평,유소년,출장,11,관리자,참가증,20220510,F
3,미추홀,성인,출장,35,관리자,참가증,20220510,M
3,미추홀,성인,출장,47,관리자,참가증,20220510,M
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,M
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,12,관리자,참가증,20220510,F
1,화성,성인,일반,52,관리자,3등급,20220510,F
1,남구(부산),청소년,출장,14,관리자,1등급,20220510,F
1,안산,성인,일반,25,관리자,2등급,20220510,F
1,연제,유소년,출장,11,관리자,참가증,20220510,M
1,춘천,청소년,출장,17,관리자,참가증,20220510,F
1,남구(부산),청소년,출장,15,관리자,1등급,20220510,M
1,춘천,청소년,출장,17,관리자,3등급,20220510,F
1,춘천,청소년,출장,17,관리자,참가증,20220510,F
1,춘천,청소년,출장,17,관리자,참가증,20220510,F
1,성동,청소년,출장,13,관리자,참가증,20220510,M
1,성동,청소년,출장,13,관리자,참가증,20220510,M
1,원주,청소년,출장,14,관리자,참가증,20220510,M
1,성동,청소년,출장,13,관리자,참가증,20220510,F
1,원주,청소년,출장,13,관리자,2등급,20220510,M
1,원주,청소년,출장,13,관리자,참가증,20220510,M
1,성동,청소년,출장,13,관리자,참가증,20220510,M
1,성동,청소년,출장,13,관리자,3등급,20220510,M
1,원주,청소년,출장,14,관리자,3등급,20220510,F
1,성동,청소년,출장,13,관리자,2등급,20220510,M
1,무안,성인,일반,20,관리자,참가증,20220510,F
2,삼척,청소년,출장,14,관리자,참가증,20220510,M
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,M
2,북구(광주),청소년,출장,16,관리자,참가증,20220510,M
1,시흥,유소년,출장,12,관리자,참가증,20220510,M
1,시흥,유소년,출장,11,관리자,참가증,20220510,F
1,마포,노인,일반,65,관리자,3등급,20220510,M
1,성남,청소년,출장,14,관리자,2등급,20220510,M
1,성남,청소년,출장,13,관리자,참가증,20220510,M
2,강릉,청소년,출장,14,관리자,참가증,20220510,M
2,포항,청소년,출장,16,관리자,참가증,20220510,M
1,강릉,청소년,출장,13,관리자,참가증,20220510,F
1,강릉,청소년,출장,14,관리자,3등급,20220510,M
1,강릉,청소년,출장,13,관리자,참가증,20220510,M
2,강릉,청소년,출장,14,관리자,참가증,20220510,M
2,강릉,청소년,출장,14,관리자,참가증,20220510,F
1,성남,청소년,출장,14,관리자,3등급,20220510,M
1,강릉,청소년,출장,13,관리자,3등급,20220510,M
1,성남,청소년,출장,13,관리자,참가증,20220510,F
1,강릉,청소년,출장,13,관리자,2등급,20220510,M
1,동구(인천),유소년,출장,11,관리자,3등급,20220510,F
1,포천,유소년,출장,11,관리자,2등급,20220510,M
1,포천,유소년,출장,11,관리자,참가증,20220510,F
1,강릉,청소년,출장,13,관리자,참가증,20220510,M
2,강릉,청소년,출장,15,관리자,2등급,20220510,M
2,강릉,청소년,출장,14,관리자,참가증,20220510,M
2,강릉,청소년,출장,14,관리자,3등급,20220510,F
1,성남,청소년,출장,15,관리자,참가증,20220510,F
2,강릉,청소년,출장,14,관리자,참가증,20220510,F
2,강릉,청소년,출장,15,관리자,참가증,20220510,F
1,성남,청소년,출장,13,관리자,2등급,20220510,F
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,M
1,성남,청소년,출장,14,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,M
2,강릉,청소년,출장,15,관리자,참가증,20220510,F
1,강릉,청소년,출장,14,관리자,참가증,20220510,M
1,강릉,청소년,출장,13,관리자,참가증,20220510,F
1,강릉,청소년,출장,13,관리자,참가증,20220510,M
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,12,관리자,참가증,20220510,M
1,광산,청소년,출장,13,관리자,참가증,20220510,F
1,광산,청소년,출장,13,관리자,참가증,20220510,M
1,광산,청소년,출장,13,관리자,참가증,20220510,F
1,광산,청소년,출장,14,관리자,참가증,20220510,M
1,광산,청소년,출장,13,관리자,참가증,20220510,F
1,광산,청소년,출장,14,관리자,참가증,20220510,F
1,광산,청소년,출장,13,관리자,3등급,20220510,F
1,목포,성인,출장,19,관리자,참가증,20220510,M
3,미추홀,성인,출장,52,관리자,3등급,20220510,M
4,미추홀,성인,출장,43,관리자,2등급,20220510,M
1,연수,유소년,출장,11,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,11,관리자,2등급,20220510,F
1,남구(부산),유소년,출장,12,관리자,참가증,20220510,M
1,무안,성인,일반,57,관리자,3등급,20220510,M
1,달서,성인,일반,19,인바디,3등급,20220510,M
1,남구(부산),유소년,출장,12,관리자,참가증,20220510,F
2,KSPO광주(출장),성인,출장,32,관리자,3등급,20220510,M
1,남구(부산),유소년,출장,12,관리자,3등급,20220510,F
1,남구(부산),유소년,출장,12,관리자,참가증,20220510,F
1,남구(부산),유소년,출장,12,관리자,2등급,20220510,M
10,서구(대전),노인,일반,70,관리자,1등급,20220510,F
1,수원,청소년,일반,18,관리자,1등급,20220510,M
3,KSPO대구(출장B),성인,출장,35,관리자,참가증,20220510,M
3,KSPO대구(출장B),성인,출장,35,관리자,참가증,20220510,M
1,오산,성인,일반,19,관리자,참가증,20220510,M
1,성남,청소년,출장,14,관리자,1등급,20220510,M
1,성남,청소년,출장,15,관리자,참가증,20220510,F
1,포천,유소년,출장,11,관리자,참가증,20220510,F
1,포천,유소년,출장,11,관리자,2등급,20220510,M
1,성남,청소년,출장,14,관리자,3등급,20220510,F
1,강릉,청소년,출장,13,관리자,참가증,20220510,F
2,강릉,청소년,출장,14,관리자,참가증,20220510,F
1,강릉,청소년,출장,13,관리자,참가증,20220510,M
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,M
2,강릉,청소년,출장,14,관리자,2등급,20220510,M
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,F
2,강릉,청소년,출장,14,관리자,2등급,20220510,F
2,강릉,청소년,출장,14,관리자,참가증,20220510,F
1,강릉,청소년,출장,13,관리자,참가증,20220510,F
1,북구(광주),청소년,출장,18,관리자,참가증,20220510,M
1,강릉,청소년,출장,13,관리자,3등급,20220510,M
2,강릉,청소년,출장,14,관리자,3등급,20220510,F
1,태백,유소년,출장,12,관리자,참가증,20220510,M
1,강릉,청소년,출장,13,관리자,3등급,20220510,F
1,태백,유소년,출장,12,관리자,참가증,20220510,M
1,강릉,청소년,출장,14,관리자,참가증,20220510,F
1,광산,청소년,출장,14,관리자,참가증,20220510,M
1,영암,청소년,출장,18,관리자,참가증,20220510,M
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,11,관리자,2등급,20220510,F
1,연수,유소년,출장,11,관리자,참가증,20220510,F
2,KSPO광주(출장),성인,출장,51,관리자,1등급,20220510,M
1,서구(광주),노인,출장,66,관리자,참가증,20220510,M
1,연제,유소년,출장,11,관리자,3등급,20220510,F
1,춘천,청소년,출장,17,관리자,참가증,20220510,F
1,KSPO송파(출장B),유소년,출장,11,관리자,참가증,20220510,M
1,KSPO송파(출장B),유소년,출장,12,관리자,3등급,20220510,M
1,춘천,청소년,출장,17,관리자,참가증,20220510,F
1,남구(부산),청소년,출장,14,관리자,참가증,20220510,F
1,연제,유소년,출장,11,관리자,참가증,20220510,M
1,남구(부산),청소년,출장,15,관리자,3등급,20220510,F
1,연제,유소년,출장,11,관리자,3등급,20220510,M
1,춘천,청소년,출장,17,관리자,참가증,20220510,F
1,춘천,청소년,출장,18,관리자,참가증,20220510,F
1,남구(부산),청소년,출장,15,관리자,2등급,20220510,M
1,춘천,청소년,출장,18,관리자,참가증,20220510,F
2,KSPO대구(출장A),성인,출장,38,관리자,3등급,20220510,M
2,춘천,청소년,출장,17,관리자,참가증,20220510,F
1,춘천,청소년,출장,17,관리자,참가증,20220510,F
1,남구(부산),청소년,출장,14,관리자,2등급,20220510,M
1,서구(광주),노인,출장,86,관리자,참가증,20220510,F
3,KSPO광주,성인,일반,20,관리자,참가증,20220510,M
1,영동,유소년,출장,11,관리자,참가증,20220510,M
2,삼척,청소년,출장,14,관리자,참가증,20220510,F
1,남구(부산),청소년,출장,14,관리자,2등급,20220510,M
2,삼척,청소년,출장,14,관리자,3등급,20220510,F
1,영동,유소년,출장,11,관리자,참가증,20220510,M
2,KSPO대구(출장A),성인,출장,54,관리자,참가증,20220510,M
1,영동,유소년,출장,12,관리자,참가증,20220510,M
1,광산,청소년,출장,13,관리자,3등급,20220510,M
1,성동,청소년,출장,13,관리자,참가증,20220510,F
1,광산,청소년,출장,13,관리자,2등급,20220510,M
1,성동,청소년,출장,13,관리자,3등급,20220510,F
1,광산,청소년,출장,13,관리자,참가증,20220510,M
1,성동,청소년,출장,14,관리자,3등급,20220510,M
1,광산,청소년,출장,13,관리자,3등급,20220510,F
1,성동,청소년,출장,14,관리자,참가증,20220510,M
1,성동,청소년,출장,14,관리자,3등급,20220510,F
1,성동,청소년,출장,14,관리자,3등급,20220510,M
1,성동,청소년,출장,14,관리자,2등급,20220510,F
1,성동,청소년,출장,14,관리자,참가증,20220510,M
1,성동,청소년,출장,15,관리자,참가증,20220510,F
1,광산,청소년,출장,14,관리자,참가증,20220510,F
1,광산,청소년,출장,14,관리자,참가증,20220510,F
1,광산,청소년,출장,13,관리자,참가증,20220510,M
1,광산,청소년,출장,13,관리자,참가증,20220510,F
1,광산,청소년,출장,14,관리자,3등급,20220510,F
1,광산,청소년,출장,14,관리자,3등급,20220510,F
1,광산,청소년,출장,13,관리자,참가증,20220510,F
1,광산,청소년,출장,13,관리자,참가증,20220510,F
1,광산,청소년,출장,14,관리자,참가증,20220510,F
1,광산,청소년,출장,13,관리자,참가증,20220510,F
1,영암,성인,출장,22,관리자,참가증,20220510,M
1,영암,성인,출장,26,관리자,참가증,20220510,M
1,영암,성인,출장,23,관리자,참가증,20220510,M
1,영암,청소년,출장,18,관리자,참가증,20220510,M
1,광산,청소년,출장,15,관리자,참가증,20220510,F
2,태백,청소년,출장,13,관리자,참가증,20220510,F
1,남구(부산),청소년,출장,14,관리자,3등급,20220510,F
1,남구(부산),청소년,출장,15,관리자,참가증,20220510,F
1,태백,청소년,출장,13,관리자,참가증,20220510,F
1,남구(부산),청소년,출장,15,관리자,참가증,20220510,M
1,연수,유소년,출장,11,관리자,참가증,20220510,M
1,연수,유소년,출장,11,관리자,3등급,20220510,F
1,연수,유소년,출장,11,관리자,참가증,20220510,M
1,동구(인천),유소년,출장,12,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,12,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,11,관리자,참가증,20220510,F
1,목포,성인,출장,27,관리자,3등급,20220510,M
1,성동,청소년,출장,13,관리자,참가증,20220510,F
1,성동,청소년,출장,14,관리자,1등급,20220510,M
1,광산,청소년,출장,13,관리자,참가증,20220510,F
1,성동,청소년,출장,14,관리자,참가증,20220510,M
1,광산,청소년,출장,14,관리자,참가증,20220510,F
1,남구(부산),유소년,출장,12,관리자,2등급,20220510,F
2,구미,성인,일반,34,관리자,참가증,20220510,F
3,KSPO광주(출장),성인,출장,46,관리자,3등급,20220510,M
1,KSPO광주(출장),성인,출장,55,관리자,참가증,20220510,M
1,달서,성인,일반,19,인바디,참가증,20220510,M
1,달서,성인,일반,19,인바디,참가증,20220510,M
1,달서,성인,일반,50,인바디,참가증,20220510,F
2,구미,성인,일반,39,관리자,참가증,20220510,F
1,광주,성인,일반,27,관리자,참가증,20220510,M
3,KSPO광주(출장),성인,출장,47,관리자,참가증,20220510,M
3,KSPO광주(출장),성인,출장,30,관리자,2등급,20220510,M
1,KSPO대구(출장A),성인,출장,26,관리자,1등급,20220510,M
3,KSPO광주(출장),성인,출장,41,관리자,3등급,20220510,M
1,연수,유소년,출장,11,관리자,참가증,20220510,M
1,연수,유소년,출장,11,관리자,참가증,20220510,F
1,동구(인천),유소년,출장,12,관리자,참가증,20220510,M
1,영암,청소년,출장,18,관리자,참가증,20220510,M
